"","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","occurrenceStatus"
"1098",-73.752611,4.50022,NA,"PRESENT"
"1099",-73.523564,4.483666,NA,"PRESENT"
"1100",-73.759929,4.489189,NA,"PRESENT"
"1101",-73.760137,4.531365,NA,"PRESENT"
"1102",-73.786602,4.463972,NA,"PRESENT"
"1103",-73.781574,4.576471,NA,"PRESENT"
"1104",-73.784141,4.464022,NA,"PRESENT"
"1105",-73.75667,4.450156,NA,"PRESENT"
"1106",-73.821842,4.507002,NA,"PRESENT"
"1107",-73.753449,4.457404,NA,"PRESENT"
"1108",-73.775154,4.557213,NA,"PRESENT"
"1109",-73.755778,4.503102,NA,"PRESENT"
"1110",-73.790752,4.466692,NA,"PRESENT"
"1111",-73.761381,4.520576,NA,"PRESENT"
"1112",-73.773246,4.512456,NA,"PRESENT"
"1113",-73.750739,4.503916,NA,"PRESENT"
"1114",-73.756548,4.484751,NA,"PRESENT"
"1115",-73.802078,4.566466,NA,"PRESENT"
"1116",-73.7858,4.463763,NA,"PRESENT"
"1117",-73.784042,4.577515,NA,"PRESENT"
"1118",-73.782233,4.490131,NA,"PRESENT"
"1119",-73.755157,4.454775,NA,"PRESENT"
"1120",-73.743416,4.50176,NA,"PRESENT"
"1121",-73.753637,4.458454,NA,"PRESENT"
"1122",-73.775362,4.556589,NA,"PRESENT"
"1123",-73.764227,4.516267,NA,"PRESENT"
"1124",-73.790269,4.375502,NA,"PRESENT"
"1125",-73.763895,4.526496,NA,"PRESENT"
"1126",-73.741647,4.508269,NA,"PRESENT"
"1127",-73.755432,4.457534,NA,"PRESENT"
"1128",-73.762507,4.499559,NA,"PRESENT"
"1129",-73.752809,4.484401,NA,"PRESENT"
"1130",-73.773286,4.547903,NA,"PRESENT"
"1131",-73.763764,4.475421,NA,"PRESENT"
"1132",-73.771675,4.519771,NA,"PRESENT"
"1133",-73.788943,4.464889,NA,"PRESENT"
"1134",-73.781243,4.575186,NA,"PRESENT"
"1135",-73.784877,4.466067,NA,"PRESENT"
"1136",-73.75927,4.447176,NA,"PRESENT"
"1137",-73.779474,4.479662,NA,"PRESENT"
"1138",-73.752681,4.453586,NA,"PRESENT"
"1139",-73.789435,4.575806,NA,"PRESENT"
"1140",-73.753908,4.505586,NA,"PRESENT"
"1141",-73.792057,4.472863,NA,"PRESENT"
"1142",-73.751608,4.517141,NA,"PRESENT"
"1143",-73.755077,4.517834,NA,"PRESENT"
"1144",-73.79193,4.473668,NA,"PRESENT"
"1145",-73.751471,4.507788,NA,"PRESENT"
"1146",-73.785783,4.468547,NA,"PRESENT"
"1147",-73.785463,4.552907,NA,"PRESENT"
"1148",-73.776024,4.479195,NA,"PRESENT"
"1149",-73.787289,4.576598,NA,"PRESENT"
"1150",-73.734164,4.504593,NA,"PRESENT"
"1151",-73.755291,4.455128,NA,"PRESENT"
"1152",-73.760757,4.500695,NA,"PRESENT"
"1153",-73.750384,4.484904,NA,"PRESENT"
"1154",-73.77485,4.555657,NA,"PRESENT"
"1155",-73.757998,4.458913,NA,"PRESENT"
"1156",-73.768406,4.518038,NA,"PRESENT"
"1157",-73.788051,4.464852,NA,"PRESENT"
"1158",-73.779549,4.574866,NA,"PRESENT"
"1159",-73.770628,4.509594,NA,"PRESENT"
"1160",-73.75798,4.458579,NA,"PRESENT"
"1161",-73.751728,4.499992,NA,"PRESENT"
"1162",-73.755919,4.483783,NA,"PRESENT"
"1163",-73.809361,4.566324,NA,"PRESENT"
"1164",-73.786476,4.463908,NA,"PRESENT"
"1165",-73.78189,4.576652,NA,"PRESENT"
"1166",-73.783739,4.462249,NA,"PRESENT"
"1167",-73.755649,4.451438,NA,"PRESENT"
"1168",-73.740482,4.50455,NA,"PRESENT"
"1169",-73.753295,4.457702,NA,"PRESENT"
"1170",-73.77528,4.557023,NA,"PRESENT"
"1171",-73.75604,4.502903,NA,"PRESENT"
"1172",-73.790571,4.467099,NA,"PRESENT"
"1173",-73.761856,4.521943,NA,"PRESENT"
"1174",-73.773504,4.514474,NA,"PRESENT"
"1175",-73.759094,4.487225,NA,"PRESENT"
"1176",-73.750268,4.505019,NA,"PRESENT"
"1177",-73.757151,4.485467,NA,"PRESENT"
"1178",-73.793278,4.557542,NA,"PRESENT"
"1179",-73.78535,4.463635,NA,"PRESENT"
"1180",-73.785007,4.577264,NA,"PRESENT"
"1181",-73.782035,4.489832,NA,"PRESENT"
"1182",-73.755148,4.454893,NA,"PRESENT"
"1183",-73.736642,4.499623,NA,"PRESENT"
"1184",-73.754104,4.459115,NA,"PRESENT"
"1185",-73.775335,4.556526,NA,"PRESENT"
"1186",-73.765371,4.516721,NA,"PRESENT"
"1187",-73.789176,4.465848,NA,"PRESENT"
"1188",-73.764183,4.526569,NA,"PRESENT"
"1189",-73.742834,4.509501,NA,"PRESENT"
"1190",-73.756017,4.457689,NA,"PRESENT"
"1191",-73.764807,4.498848,NA,"PRESENT"
"1192",-73.753827,4.484295,NA,"PRESENT"
"1193",-73.76227,4.480121,NA,"PRESENT"
"1194",-73.772576,4.519827,NA,"PRESENT"
"1195",-73.787006,4.464805,NA,"PRESENT"
"1196",-73.781342,4.575376,NA,"PRESENT"
"1197",-73.78431,4.465678,NA,"PRESENT"
"1198",-73.759076,4.449662,NA,"PRESENT"
"1199",-73.780096,4.479572,NA,"PRESENT"
"1200",-73.75268,4.453885,NA,"PRESENT"
"1201",-73.789201,4.575697,NA,"PRESENT"
"1202",-73.755606,4.503771,NA,"PRESENT"
"1203",-73.792049,4.472763,NA,"PRESENT"
"1204",-73.76079,4.518115,NA,"PRESENT"
"1205",-73.754629,4.521352,NA,"PRESENT"
"1206",-73.759136,4.489396,NA,"PRESENT"
"1207",-73.750479,4.508266,NA,"PRESENT"
"1208",-73.758032,4.486337,NA,"PRESENT"
"1209",-73.786598,4.471678,NA,"PRESENT"
"1210",-73.792811,4.556863,NA,"PRESENT"
"1211",-73.774899,4.478297,NA,"PRESENT"
"1212",-73.786342,4.576886,NA,"PRESENT"
"1213",-73.783805,4.487393,NA,"PRESENT"
"1214",-73.755555,4.453971,NA,"PRESENT"
"1215",-73.758024,4.501713,NA,"PRESENT"
"1216",-73.754996,4.459234,NA,"PRESENT"
"1217",-73.775047,4.556163,NA,"PRESENT"
"1218",-73.76656,4.517402,NA,"PRESENT"
"1219",-73.78933,4.465415,NA,"PRESENT"
"1220",-73.76647,4.527993,NA,"PRESENT"
"1221",-73.773249,4.510819,NA,"PRESENT"
"1222",-73.758359,4.458064,NA,"PRESENT"
"1223",-73.754484,4.501046,NA,"PRESENT"
"1224",-73.754981,4.483944,NA,"PRESENT"
"1225",-73.850767,4.487402,NA,"PRESENT"
"1226",-73.754398,4.535669,NA,"PRESENT"
"1227",-73.786745,4.464298,NA,"PRESENT"
"1228",-73.781359,4.575919,NA,"PRESENT"
"1229",-73.784428,4.4649,NA,"PRESENT"
"1230",-73.756715,4.449993,NA,"PRESENT"
"1231",-73.742766,4.507204,NA,"PRESENT"
"1232",-73.753161,4.457196,NA,"PRESENT"
"1233",-73.775331,4.558669,NA,"PRESENT"
"1234",-73.759343,4.331464,NA,"PRESENT"
"1235",-73.792015,4.476526,NA,"PRESENT"
"1236",-73.761363,4.520359,NA,"PRESENT"
"1237",-73.772699,4.511198,NA,"PRESENT"
"1238",-73.751435,4.502497,NA,"PRESENT"
"1239",-73.755936,4.484253,NA,"PRESENT"
"1240",-73.803196,4.566685,NA,"PRESENT"
"1241",-73.78607,4.4637,NA,"PRESENT"
"1242",-73.783087,4.577423,NA,"PRESENT"
"1243",-73.78325,4.49082,NA,"PRESENT"
"1244",-73.755413,4.452704,NA,"PRESENT"
"1245",-73.739314,4.502621,NA,"PRESENT"
"1246",-73.753601,4.458273,NA,"PRESENT"
"1247",-73.775371,4.556788,NA,"PRESENT"
"1248",-73.764387,4.518049,NA,"PRESENT"
"1249",-73.790158,4.465977,NA,"PRESENT"
"1250",-73.762709,4.523989,NA,"PRESENT"
"1251",-73.73934,4.508265,NA,"PRESENT"
"1252",-73.755245,4.45596,NA,"PRESENT"
"1253",-73.760884,4.500379,NA,"PRESENT"
"1254",-73.751645,4.484824,NA,"PRESENT"
"1255",-73.774221,4.554652,NA,"PRESENT"
"1256",-73.762769,4.472516,NA,"PRESENT"
"1257",-73.771027,4.519137,NA,"PRESENT"
"1258",-73.787583,4.464869,NA,"PRESENT"
"1259",-73.781036,4.574833,NA,"PRESENT"
"1260",-73.785488,4.467317,NA,"PRESENT"
"1261",-73.779619,4.549514,NA,"PRESENT"
"1262",-73.778771,4.479841,NA,"PRESENT"
"1263",-73.752681,4.453478,NA,"PRESENT"
"1264",-73.788164,4.576175,NA,"PRESENT"
"1265",-73.752432,4.504787,NA,"PRESENT"
"1266",-73.791831,4.473668,NA,"PRESENT"
"1267",-73.75537,4.520512,NA,"PRESENT"
"1268",-73.755135,4.521072,NA,"PRESENT"
"1269",-73.791948,4.473568,NA,"PRESENT"
"1270",-73.751068,4.506585,NA,"PRESENT"
"1271",-73.785666,4.468511,NA,"PRESENT"
"1272",-73.783915,4.551484,NA,"PRESENT"
"1273",-73.776969,4.479404,NA,"PRESENT"
"1274",-73.735243,4.505861,NA,"PRESENT"
"1275",-73.755237,4.455535,NA,"PRESENT"
"1276",-73.760757,4.500523,NA,"PRESENT"
"1277",-73.750429,4.484895,NA,"PRESENT"
"1278",-73.774823,4.555512,NA,"PRESENT"
"1279",-73.769145,4.518238,NA,"PRESENT"
"1280",-73.787961,4.464861,NA,"PRESENT"
"1281",-73.779766,4.574713,NA,"PRESENT"
"1282",-73.770934,4.510128,NA,"PRESENT"
"1283",-73.757926,4.458759,NA,"PRESENT"
"1284",-73.750997,4.500362,NA,"PRESENT"
"1285",-73.809624,4.565511,NA,"PRESENT"
"1286",-73.786422,4.46389,NA,"PRESENT"
"1287",-73.781989,4.576707,NA,"PRESENT"
"1288",-73.783685,4.462149,NA,"PRESENT"
"1289",-73.755855,4.452271,NA,"PRESENT"
"1290",-73.740142,4.503265,NA,"PRESENT"
"1291",-73.753268,4.457748,NA,"PRESENT"
"1292",-73.775235,4.55696,NA,"PRESENT"
"1293",-73.755915,4.502234,NA,"PRESENT"
"1294",-73.790266,4.466185,NA,"PRESENT"
"1295",-73.761955,4.522151,NA,"PRESENT"
"1296",-73.77361,4.515641,NA,"PRESENT"
"1297",-73.759318,4.488103,NA,"PRESENT"
"1298",-73.749996,4.505923,NA,"PRESENT"
"1299",-73.757449,4.484753,NA,"PRESENT"
"1300",-73.793269,4.557488,NA,"PRESENT"
"1301",-73.783065,4.47756,NA,"PRESENT"
"1302",-73.785323,4.577264,NA,"PRESENT"
"1303",-73.783282,4.487971,NA,"PRESENT"
"1304",-73.755267,4.453283,NA,"PRESENT"
"1305",-73.736066,4.499305,NA,"PRESENT"
"1306",-73.754185,4.459187,NA,"PRESENT"
"1307",-73.775308,4.556535,NA,"PRESENT"
"1308",-73.765398,4.516938,NA,"PRESENT"
"1309",-73.79005,4.465778,NA,"PRESENT"
"1310",-73.765597,4.527304,NA,"PRESENT"
"1311",-73.744473,4.510535,NA,"PRESENT"
"1312",-73.756387,4.457545,NA,"PRESENT"
"1313",-73.765509,4.499256,NA,"PRESENT"
"1314",-73.748709,4.484241,NA,"PRESENT"
"1315",-73.761896,4.482563,NA,"PRESENT"
"1316",-73.773225,4.519755,NA,"PRESENT"
"1317",-73.786898,4.464615,NA,"PRESENT"
"1318",-73.78136,4.575557,NA,"PRESENT"
"1319",-73.784401,4.465099,NA,"PRESENT"
"1320",-73.756923,4.449659,NA,"PRESENT"
"1321",-73.7807,4.479691,NA,"PRESENT"
"1322",-73.752644,4.453912,NA,"PRESENT"
"1323",-73.789111,4.575688,NA,"PRESENT"
"1324",-73.755624,4.503599,NA,"PRESENT"
"1325",-73.792022,4.472175,NA,"PRESENT"
"1326",-73.760943,4.518504,NA,"PRESENT"
"1327",-73.754341,4.973534,NA,"PRESENT"
"1328",-73.792153,4.47488,NA,"PRESENT"
"1329",-73.751998,4.510765,NA,"PRESENT"
"1330",-73.758068,4.486472,NA,"PRESENT"
"1331",-73.786508,4.471352,NA,"PRESENT"
"1332",-73.787508,4.553426,NA,"PRESENT"
"1333",-73.774601,4.478632,NA,"PRESENT"
"1334",-73.786441,4.576859,NA,"PRESENT"
"1335",-73.733358,4.501815,NA,"PRESENT"
"1336",-73.755437,4.454378,NA,"PRESENT"
"1337",-73.759043,4.501362,NA,"PRESENT"
"1338",-73.755158,4.459198,NA,"PRESENT"
"1339",-73.774831,4.556027,NA,"PRESENT"
"1340",-73.676797,4.517352,NA,"PRESENT"
"1341",-73.788942,4.465378,NA,"PRESENT"
"1342",-73.777786,4.572765,NA,"PRESENT"
"1343",-73.773069,4.510792,NA,"PRESENT"
"1344",-73.758233,4.458136,NA,"PRESENT"
"1345",-73.753186,4.500773,NA,"PRESENT"
"1346",-73.755054,4.483899,NA,"PRESENT"
"1347",-73.760417,4.488285,NA,"PRESENT"
"1348",-73.756569,4.53589,NA,"PRESENT"
"1349",-73.789377,4.464257,NA,"PRESENT"
"1350",-73.781539,4.576371,NA,"PRESENT"
"1351",-73.78441,4.464809,NA,"PRESENT"
"1352",-73.741261,4.507156,NA,"PRESENT"
"1353",-73.753593,4.457432,NA,"PRESENT"
"1354",-73.775217,4.557285,NA,"PRESENT"
"1355",-73.755561,4.5033,NA,"PRESENT"
"1356",-73.792095,4.471823,NA,"PRESENT"
"1357",-73.761381,4.520558,NA,"PRESENT"
"1358",-73.772643,4.512003,NA,"PRESENT"
"1359",-73.751299,4.503374,NA,"PRESENT"
"1360",-73.75644,4.484643,NA,"PRESENT"
"1361",-73.802781,4.566729,NA,"PRESENT"
"1362",-73.785971,4.463763,NA,"PRESENT"
"1363",-73.783961,4.577542,NA,"PRESENT"
"1364",-73.782242,4.490258,NA,"PRESENT"
"1365",-73.755133,4.452867,NA,"PRESENT"
"1366",-73.739278,4.502332,NA,"PRESENT"
"1367",-73.775461,4.556662,NA,"PRESENT"
"1368",-73.764019,4.516945,NA,"PRESENT"
"1369",-73.762835,4.524161,NA,"PRESENT"
"1370",-73.740494,4.508204,NA,"PRESENT"
"1371",-73.755316,4.456394,NA,"PRESENT"
"1372",-73.761281,4.5,NA,"PRESENT"
"1373",-73.751655,4.484815,NA,"PRESENT"
"1374",-73.773433,4.551358,NA,"PRESENT"
"1375",-73.762823,4.472814,NA,"PRESENT"
"1376",-73.771198,4.519218,NA,"PRESENT"
"1377",-73.789168,4.46498,NA,"PRESENT"
"1378",-73.78118,4.574942,NA,"PRESENT"
"1379",-73.78529,4.466864,NA,"PRESENT"
"1380",-73.778061,4.548499,NA,"PRESENT"
"1381",-73.77897,4.479706,NA,"PRESENT"
"1382",-73.752681,4.453514,NA,"PRESENT"
"1383",-73.789462,4.575806,NA,"PRESENT"
"1384",-73.753134,4.505286,NA,"PRESENT"
"1385",-73.791832,4.473197,NA,"PRESENT"
"1386",-73.755316,4.520304,NA,"PRESENT"
"1387",-73.755072,4.52109,NA,"PRESENT"
"1388",-73.791767,4.517733,NA,"PRESENT"
"1389",-73.751812,4.508684,NA,"PRESENT"
"1390",-73.758491,4.486699,NA,"PRESENT"
"1391",-73.785936,4.468783,NA,"PRESENT"
"1392",-73.785787,4.552917,NA,"PRESENT"
"1393",-73.775141,4.478831,NA,"PRESENT"
"1394",-73.786135,4.576723,NA,"PRESENT"
"1395",-73.734005,4.502585,NA,"PRESENT"
"1396",-73.755355,4.454712,NA,"PRESENT"
"1397",-73.76063,4.500858,NA,"PRESENT"
"1398",-73.750339,4.484913,NA,"PRESENT"
"1399",-73.768279,4.518607,NA,"PRESENT"
"1400",-73.788402,4.46506,NA,"PRESENT"
"1401",-73.778866,4.573934,NA,"PRESENT"
"1402",-73.770575,4.509476,NA,"PRESENT"
"1403",-73.758107,4.458326,NA,"PRESENT"
"1404",-73.751998,4.499957,NA,"PRESENT"
"1405",-73.755378,4.483981,NA,"PRESENT"
"1406",-73.808675,4.566938,NA,"PRESENT"
"1407",-73.786575,4.463945,NA,"PRESENT"
"1408",-73.781655,4.576534,NA,"PRESENT"
"1409",-73.783936,4.463099,NA,"PRESENT"
"1410",-73.75666,4.450183,NA,"PRESENT"
"1411",-73.74074,4.506359,NA,"PRESENT"
"1412",-73.75335,4.457594,NA,"PRESENT"
"1413",-73.7751,4.557204,NA,"PRESENT"
"1414",-73.755806,4.502848,NA,"PRESENT"
"1415",-73.790599,4.466583,NA,"PRESENT"
"1416",-73.762432,4.07017,NA,"PRESENT"
"1417",-73.773273,4.512547,NA,"PRESENT"
"1418",-73.750468,4.504449,NA,"PRESENT"
"1419",-73.757079,4.485431,NA,"PRESENT"
"1420",-73.80062,4.565514,NA,"PRESENT"
"1421",-73.785322,4.46368,NA,"PRESENT"
"1422",-73.784331,4.577425,NA,"PRESENT"
"1423",-73.782143,4.490104,NA,"PRESENT"
"1424",-73.75516,4.45302,NA,"PRESENT"
"1425",-73.737435,4.499597,NA,"PRESENT"
"1426",-73.753897,4.458843,NA,"PRESENT"
"1427",-73.764804,4.516232,NA,"PRESENT"
"1428",-73.790095,4.465913,NA,"PRESENT"
"1429",-73.764003,4.52655,NA,"PRESENT"
"1430",-73.742529,4.509166,NA,"PRESENT"
"1431",-73.755503,4.457797,NA,"PRESENT"
"1432",-73.763599,4.498891,NA,"PRESENT"
"1433",-73.753755,4.484313,NA,"PRESENT"
"1434",-73.773295,4.547885,NA,"PRESENT"
"1435",-73.762824,4.477391,NA,"PRESENT"
"1436",-73.77227,4.519826,NA,"PRESENT"
"1437",-73.787078,4.46485,NA,"PRESENT"
"1438",-73.784526,4.465931,NA,"PRESENT"
"1439",-73.759492,4.448922,NA,"PRESENT"
"1440",-73.780069,4.479581,NA,"PRESENT"
"1441",-73.752689,4.453695,NA,"PRESENT"
"1442",-73.789318,4.575788,NA,"PRESENT"
"1443",-73.755587,4.504024,NA,"PRESENT"
"1444",-73.760603,4.517346,NA,"PRESENT"
"1445",-73.754954,4.521407,NA,"PRESENT"
"1446",-73.759262,4.489179,NA,"PRESENT"
"1447",-73.749768,4.507632,NA,"PRESENT"
"1448",-73.757952,4.486255,NA,"PRESENT"
"1449",-73.786642,4.47213,NA,"PRESENT"
"1450",-73.792973,4.556935,NA,"PRESENT"
"1451",-73.775539,4.477837,NA,"PRESENT"
"1452",-73.786161,4.576949,NA,"PRESENT"
"1453",-73.783697,4.487321,NA,"PRESENT"
"1454",-73.755564,4.453718,NA,"PRESENT"
"1455",-73.757924,4.502508,NA,"PRESENT"
"1456",-73.754819,4.51617,NA,"PRESENT"
"1457",-73.76592,4.51731,NA,"PRESENT"
"1458",-73.789807,4.465533,NA,"PRESENT"
"1459",-73.766181,4.527974,NA,"PRESENT"
"1460",-73.773123,4.510964,NA,"PRESENT"
"1461",-73.758369,4.457892,NA,"PRESENT"
"1462",-73.766388,4.501844,NA,"PRESENT"
"1463",-73.754233,4.483952,NA,"PRESENT"
"1464",-73.761133,4.486233,NA,"PRESENT"
"1465",-73.752551,4.53515,NA,"PRESENT"
"1466",-73.786745,4.464325,NA,"PRESENT"
"1467",-73.781386,4.57591,NA,"PRESENT"
"1468",-73.784428,4.465027,NA,"PRESENT"
"1469",-73.75676,4.449876,NA,"PRESENT"
"1470",-73.78198,4.479711,NA,"PRESENT"
"1471",-73.752982,4.456436,NA,"PRESENT"
"1472",-73.775394,4.558751,NA,"PRESENT"
"1473",-73.755516,4.503553,NA,"PRESENT"
"1474",-73.79205,4.471958,NA,"PRESENT"
"1475",-73.76123,4.519527,NA,"PRESENT"
"1476",-73.772186,4.510483,NA,"PRESENT"
"1477",-73.751121,4.501674,NA,"PRESENT"
"1478",-73.755954,4.484163,NA,"PRESENT"
"1479",-73.804664,4.566877,NA,"PRESENT"
"1480",-73.786224,4.463736,NA,"PRESENT"
"1481",-73.783006,4.577342,NA,"PRESENT"
"1482",-73.787138,4.493721,NA,"PRESENT"
"1483",-73.755557,4.452614,NA,"PRESENT"
"1484",-73.739358,4.502675,NA,"PRESENT"
"1485",-73.753259,4.457947,NA,"PRESENT"
"1486",-73.775344,4.556779,NA,"PRESENT"
"1487",-73.764304,4.51899,NA,"PRESENT"
"1488",-73.790185,4.466049,NA,"PRESENT"
"1489",-73.762215,4.523101,NA,"PRESENT"
"1490",-73.737644,4.508995,NA,"PRESENT"
"1491",-73.755191,4.455824,NA,"PRESENT"
"1492",-73.75096,4.484905,NA,"PRESENT"
"1493",-73.774536,4.554652,NA,"PRESENT"
"1494",-73.762733,4.47247,NA,"PRESENT"
"1495",-73.770145,4.518593,NA,"PRESENT"
"1496",-73.787799,4.464788,NA,"PRESENT"
"1497",-73.78085,4.583769,NA,"PRESENT"
"1498",-73.785568,4.467552,NA,"PRESENT"
"1499",-73.780547,4.549507,NA,"PRESENT"
"1500",-73.778275,4.479886,NA,"PRESENT"
"1501",-73.787631,4.576427,NA,"PRESENT"
"1502",-73.751611,4.504903,NA,"PRESENT"
"1503",-73.791876,4.473396,NA,"PRESENT"
"1504",-73.75537,4.52053,NA,"PRESENT"
"1505",-73.696,4.636,NA,"PRESENT"
"1506",-73.794184,4.603237,NA,"PRESENT"
"1507",-73.825521,4.610761,NA,"PRESENT"
"1508",-73.74164,4.559253,NA,"PRESENT"
"1509",-73.770278,4.661616,NA,"PRESENT"
"1510",-73.788007,4.474991,NA,"PRESENT"
"1511",-73.731787,4.591109,NA,"PRESENT"
"1512",-73.730047,4.581301,NA,"PRESENT"
"1513",-73.75825,4.54927,NA,"PRESENT"
"1514",-73.772752,4.664533,NA,"PRESENT"
"1515",-73.720377,4.595575,NA,"PRESENT"
"1516",-73.826308,4.609207,NA,"PRESENT"
"1517",-73.790322,4.605872,NA,"PRESENT"
"1518",-73.822131,4.578728,NA,"PRESENT"
"1519",-73.797758,4.600385,NA,"PRESENT"
"1520",-73.769036,4.665602,NA,"PRESENT"
"1521",-73.740557,5.372783,NA,"PRESENT"
"1522",-73.771812,4.655649,NA,"PRESENT"
"1523",-73.729893,4.596993,NA,"PRESENT"
"1524",-73.730399,4.580958,NA,"PRESENT"
"1525",-73.787072,4.473804,NA,"PRESENT"
"1526",-73.71025,4.628207,NA,"PRESENT"
"1527",-73.778299,4.657551,NA,"PRESENT"
"1528",-73.825793,4.610164,NA,"PRESENT"
"1529",-73.740964,4.559352,NA,"PRESENT"
"1530",-73.829039,4.604155,NA,"PRESENT"
"1531",-73.795873,4.601495,NA,"PRESENT"
"1532",-73.825115,4.611267,NA,"PRESENT"
"1533",-73.741766,4.559145,NA,"PRESENT"
"1534",-73.772801,4.657397,NA,"PRESENT"
"1535",-73.788899,4.475119,NA,"PRESENT"
"1536",-73.732081,4.593126,NA,"PRESENT"
"1537",-73.730227,4.581139,NA,"PRESENT"
"1538",-73.786875,4.473406,NA,"PRESENT"
"1539",-73.757834,4.549739,NA,"PRESENT"
"1540",-73.778398,4.657497,NA,"PRESENT"
"1541",-73.826118,4.609767,NA,"PRESENT"
"1542",-73.739491,4.561339,NA,"PRESENT"
"1543",-73.818973,4.602664,NA,"PRESENT"
"1544",-73.7983,4.600133,NA,"PRESENT"
"1545",-73.770534,4.66518,NA,"PRESENT"
"1546",-73.723467,4.596584,NA,"PRESENT"
"1547",-73.720538,4.580977,NA,"PRESENT"
"1548",-73.721268,4.606601,NA,"PRESENT"
"1549",-73.73318,4.577961,NA,"PRESENT"
"1550",-73.770155,4.660114,NA,"PRESENT"
"1551",-73.787882,4.474638,NA,"PRESENT"
"1552",-73.731752,4.590458,NA,"PRESENT"
"1553",-73.778209,4.657551,NA,"PRESENT"
"1554",-73.825558,4.610435,NA,"PRESENT"
"1555",-73.741423,4.55937,NA,"PRESENT"
"1556",-73.829938,4.605124,NA,"PRESENT"
"1557",-73.795033,4.602145,NA,"PRESENT"
"1558",-73.825341,4.611059,NA,"PRESENT"
"1559",-73.741667,4.559172,NA,"PRESENT"
"1560",-73.772719,4.657505,NA,"PRESENT"
"1561",-73.788242,4.475154,NA,"PRESENT"
"1562",-73.731796,4.591163,NA,"PRESENT"
"1563",-73.730101,4.581283,NA,"PRESENT"
"1564",-73.790393,4.472168,NA,"PRESENT"
"1565",-73.758205,4.549324,NA,"PRESENT"
"1566",-73.778461,4.657497,NA,"PRESENT"
"1567",-73.719854,4.595655,NA,"PRESENT"
"1568",-73.826308,4.609351,NA,"PRESENT"
"1569",-73.792357,4.607078,NA,"PRESENT"
"1570",-73.816939,4.606062,NA,"PRESENT"
"1571",-73.797812,4.600385,NA,"PRESENT"
"1572",-73.769298,4.665413,NA,"PRESENT"
"1573",-73.741994,4.557915,NA,"PRESENT"
"1574",-73.721044,4.580616,NA,"PRESENT"
"1575",-73.723484,4.6024,NA,"PRESENT"
"1576",-73.733044,4.578204,NA,"PRESENT"
"1577",-73.787099,4.473813,NA,"PRESENT"
"1578",-73.730591,4.589669,NA,"PRESENT"
"1579",-73.778227,4.65756,NA,"PRESENT"
"1580",-73.825585,4.610354,NA,"PRESENT"
"1581",-73.741315,4.559361,NA,"PRESENT"
"1582",-73.829192,4.604219,NA,"PRESENT"
"1583",-73.797235,4.600683,NA,"PRESENT"
"1584",-73.771251,4.58907,NA,"PRESENT"
"1585",-73.741902,4.559055,NA,"PRESENT"
"1586",-73.772774,4.656971,NA,"PRESENT"
"1587",-73.789222,4.476132,NA,"PRESENT"
"1588",-73.731752,4.595314,NA,"PRESENT"
"1589",-73.730326,4.581049,NA,"PRESENT"
"1590",-73.78692,4.473442,NA,"PRESENT"
"1591",-73.726997,4.557328,NA,"PRESENT"
"1592",-73.77829,4.657533,NA,"PRESENT"
"1593",-73.826001,4.609912,NA,"PRESENT"
"1594",-73.740864,4.559442,NA,"PRESENT"
"1595",-73.828967,4.604101,NA,"PRESENT"
"1596",-73.798845,4.602676,NA,"PRESENT"
"1597",-73.772626,4.664551,NA,"PRESENT"
"1598",-73.722737,4.596338,NA,"PRESENT"
"1599",-73.720508,4.582958,NA,"PRESENT"
"1600",-73.787766,4.603507,NA,"PRESENT"
"1601",-73.733243,4.57787,NA,"PRESENT"
"1602",-73.770215,4.661833,NA,"PRESENT"
"1603",-73.787972,4.474683,NA,"PRESENT"
"1604",-73.731769,4.591027,NA,"PRESENT"
"1605",-73.777957,4.657433,NA,"PRESENT"
"1606",-73.316931,4.601589,NA,"PRESENT"
"1607",-73.741541,4.559325,NA,"PRESENT"
"1608",-73.794103,4.603364,NA,"PRESENT"
"1609",-76.91996,2.59264,NA,"PRESENT"
"1610",-73.760174,4.50405,NA,"PRESENT"
"1611",-73.746096,4.562237,NA,"PRESENT"
"1612",-73.764301,4.672495,NA,"PRESENT"
"1613",-73.792666,4.711202,NA,"PRESENT"
"1614",-73.740894,4.65545,NA,"PRESENT"
"1615",-73.795347,4.667104,NA,"PRESENT"
"1616",-73.798121,4.710813,NA,"PRESENT"
"1617",-73.74973,4.679669,NA,"PRESENT"
"1618",-73.730013,4.640606,NA,"PRESENT"
"1619",-73.756331,4.673322,NA,"PRESENT"
"1620",-73.744491,4.598702,NA,"PRESENT"
"1621",-73.79466,4.668062,NA,"PRESENT"
"1622",-73.801176,4.70598,NA,"PRESENT"
"1623",-73.762296,4.679972,NA,"PRESENT"
"1624",-73.760554,4.670435,NA,"PRESENT"
"1625",-73.78745,4.714214,NA,"PRESENT"
"1626",-73.761433,4.673304,NA,"PRESENT"
"1627",-73.794904,4.667936,NA,"PRESENT"
"1628",-73.798219,4.705984,NA,"PRESENT"
"1629",-73.737383,4.647991,NA,"PRESENT"
"1630",-73.731003,4.64693,NA,"PRESENT"
"1631",-73.752455,4.673171,NA,"PRESENT"
"1632",-73.744735,4.562062,NA,"PRESENT"
"1633",-73.743935,4.56093,NA,"PRESENT"
