"","x","y","Presence","dem","temp_mean_annual","temp_mean_diurnal","prec_annual","canopy_height","pop_dens","aspect","slope","water_bodies"
"338",-1517500,4018500,1,175,26.2466316223145,7.69999980926514,2994.68310546875,5,5.9400200843811,37.8749847412109,0.0816589966416359,1.37440001964569
"339",-1511500,4018500,1,198,26.0635986328125,7.57400512695312,2708.94506835938,15,5.9400200843811,274.184906005859,0.294423311948776,0.852800011634827
"340",-1510500,4018500,1,206,26.0499992370605,7.52115726470947,2684.97216796875,12,5.94001960754395,240.945388793945,0.0737369805574417,0.643199980258942
"341",-1510500,4017500,1,199,26.045726776123,7.5016770362854,2684.90600585938,10,5.94001960754395,315,0.192441895604134,0.576000034809113
"342",-1515500,4016500,1,188,26.180980682373,7.59999990463257,2863.43237304688,9,5.9400200843811,290.695465087891,0.689006626605988,1.16159999370575
"343",-1507500,4016500,1,217,25.872386932373,7.43421411514282,2633.19873046875,15,5.9400200843811,334.855224609375,1.16286170482635,0.108799993991852
"344",-1486500,4016500,1,225,25.7534675598145,7.19999980926514,2559.72119140625,7,5.9400200843811,78.690071105957,0.292149752378464,0
"345",-1509500,4015500,1,223,25.924877166748,7.48934078216553,2654.5419921875,9,5.9400200843811,272.290618896484,0.5375617146492,0.278400003910065
"346",-1516500,4014500,1,198,26.1225090026855,7.59999990463257,2906.55590820312,10,5.9400200843811,270,0.401063919067383,1.12320005893707
"347",712500,4014500,1,743,22.9068851470947,7.80000019073486,2802.4736328125,36,0.913021802902222,249.2177734375,5.29353666305542,0.129600003361702
"348",-1513500,4013500,1,199,26.0591316223145,7.5,2742.439453125,9,5.9400200843811,210.465545654297,0.282510071992874,0.816000044345856
"349",-1512500,4013500,1,196,26.0499992370605,7.5,2703.20776367188,12,5.94001960754395,202.166351318359,0.208804652094841,0.659200012683868
"350",-1511500,4013500,1,199,26.0499992370605,7.5,2669.78662109375,13,5.94001960754395,231.709838867188,0.173372462391853,0.502400040626526
"351",-1507500,4013500,1,241,25.7926998138428,7.40000009536743,2595.49536132812,11,5.9400200843811,247.65934753418,1.13035655021667,0.027199998497963
"352",-1505500,4012500,1,261,25.706787109375,7.32800579071045,2570.30712890625,15,5.9400200843811,233.880661010742,0.65606427192688,0
"353",-1486500,4012500,1,218,25.7994384765625,7.19999980926514,2564.38037109375,7,5.94001960754395,356.496459960938,0.351589351892471,0
"354",-1445500,4011500,1,197,25.7563972473145,7.30000019073486,2930.81713867188,8,5.9400200843811,162.897277832031,0.389647424221039,0.0191999990493059
"355",-1464500,4009500,1,223,25.6710929870605,7.30055236816406,2922.09252929688,8,5.94001960754395,25.3461761474609,0.150571495294571,0.00959999952465296
"356",-1333500,4008500,1,169,25.528247833252,7.19999980926514,2644.60498046875,25,1.19400548934937,7.59464359283447,0.216759577393532,0.0319999977946281
"357",-1482500,4006500,1,198,25.8500003814697,7.24682712554932,2533.36987304688,15,5.9400200843811,83.0470428466797,0.295813709497452,0.678399980068207
"358",-1472500,4005500,1,203,25.7952632904053,7.30000019073486,2668.92407226562,10,5.9400200843811,213.996459960938,0.371452003717422,0.412800014019012
"359",898500,4005500,1,121,25.4197750091553,7.40000009536743,2976.42553710938,41,3.06274104118347,45,0.162056505680084,0.631999969482422
"360",-1493500,4003500,1,211,25.847095489502,7.25021600723267,2382.9755859375,7,5.94001960754395,147.994613647461,0.135131567716599,0.720000028610229
"361",-1463500,4002500,1,203,25.7470951080322,7.37757587432861,2764.02099609375,11,5.9400200843811,200.056091308594,0.480321675539017,0.560000002384186
"362",-1347500,4002500,1,189,25.4166259765625,7.19999980926514,2734.06005859375,9,1.19400548934937,112.38013458252,0.263340681791306,0.00799999944865704
"363",138500,4000500,1,129,25.9626216888428,7.19999980926514,1831.67810058594,37,0.0312533639371395,187.765167236328,0.318039923906326,0.811200022697449
"364",-1493500,3999500,1,193,25.9090328216553,7.30000019073486,2425.38232421875,10,5.9400200843811,104.420776367188,0.258822053670883,1.04000008106232
"365",-1489500,3999500,1,186,25.925609588623,7.30000019073486,2437.98071289062,14,5.9400200843811,347.152282714844,0.418707698583603,1.09119999408722
"366",-1468500,3998500,1,171,25.8854732513428,7.39846134185791,2642.29736328125,10,5.9400200843811,203.749496459961,0.195614203810692,0.791999995708466
"367",-1488500,3996500,1,204,25.7937984466553,7.30000019073486,2542.4326171875,10,5.9400200843811,336.801422119141,0.327260196208954,0.984000027179718
"368",-1475500,3996500,1,202,25.7688961029053,7.33568954467773,2698.13818359375,16,5.9400200843811,22.9321002960205,0.404375284910202,0.737600028514862
"369",-1488500,3994500,1,219,25.6780281066895,7.30000019073486,2601.97875976562,15,5.94001960754395,351.326812744141,0.42743644118309,0.712000012397766
"370",-1483500,3994500,1,210,25.7206783294678,7.30000019073486,2666.03466796875,12,5.9400200843811,354.093872070312,0.208804652094841,0.431999981403351
"371",-1338500,3994500,1,150,25.495288848877,7.19999980926514,2719.05224609375,12,1.19400537014008,350.537689208984,0.0871290862560272,0.927999973297119
"372",-1518500,3993500,1,232,25.7594966888428,7.44954442977905,3128.13232421875,11,5.94002056121826,285.422149658203,0.430902242660522,0.104000002145767
"373",-1462500,3993500,1,183,25.8018798828125,7.40000009536743,2757.28662109375,15,5.94001960754395,359.492980957031,0.809280753135681,0.831999957561493
"374",-1461500,3993500,1,187,25.79443359375,7.40000009536743,2749.41186523438,17,5.9400200843811,4.99374389648438,0.740452706813812,0.824000000953674
"375",-1460500,3993500,1,182,25.8223876953125,7.40000009536743,2741.9619140625,15,5.94001960754395,26.3010177612305,0.695009410381317,0.815999984741211
"376",-1458500,3993500,1,169,25.8323249816895,7.40000009536743,2728.18090820312,13,5.94001960754395,27.4744319915771,0.403613537549973,0.800000011920929
"377",-1436500,3993500,1,159,25.8438720703125,7.30000019073486,2657.630859375,9,1.20593559741974,228.012786865234,0.192708238959312,1.2720000743866
"378",-1462500,3992500,1,199,25.7506828308105,7.40000009536743,2776.88623046875,14,5.94001960754395,17.354024887085,0.240111663937569,0.831999957561493
"379",-1840500,3991500,1,3367,9.7958984375,7.597336769104,2978.59936523438,19,6.31472778320312,156.879150390625,4.15123128890991,0
"380",-1459500,3991500,1,199,25.6943111419678,7.40000009536743,2764.71240234375,9,5.94001960754395,24.1455421447754,0.227609843015671,0.740800023078918
"381",-1457500,3991500,1,188,25.7589359283447,7.40000009536743,2752.61376953125,12,5.9400200843811,28.779806137085,0.580144166946411,0.739199995994568
"382",-1454500,3991500,1,187,25.77783203125,7.38406133651733,2742.90795898438,9,5.94001960754395,16.2602043151855,0.71615993976593,0.724800050258636
"383",-1565500,3990500,1,270,25.6554203033447,8.41996955871582,4871.14501953125,20,28.7466068267822,122.005386352539,0.135131567716599,0.457599997520447
"384",-1450500,3990500,1,170,25.7998046875,7.35020208358765,2747.34326171875,15,5.94001960754395,70.2531661987305,0.593515753746033,0.840000033378601
"385",-1452500,3987500,1,177,25.7749996185303,7.35850381851196,2790.984375,9,5.9400200843811,171.573028564453,0.390961527824402,0.760000050067902
"386",-1619500,3986500,1,712,23.3649654388428,7.66777420043945,6191.26513671875,16,5.82144689559937,106.469688415527,4.61294794082642,0.275200009346008
"387",-1452500,3986500,1,169,25.839427947998,7.36849308013916,2811.5380859375,13,5.68709135055542,142.594650268555,0.153272539377213,0.638400018215179
"388",-1375500,3985500,1,167,25.5434818267822,7.30000019073486,2534.49462890625,17,1.19400548934937,343.072479248047,0.172184973955154,0.776000022888184
"389",-1558500,3984500,1,244,25.75,8.19935417175293,4767.11279296875,15,28.7239055633545,174.289413452148,0.431853413581848,0.736000001430511
"390",-1549500,3984500,1,226,25.8500003814697,7.99573230743408,4613.34326171875,14,28.7239074707031,18.4349479675293,0.0226481445133686,0.916800022125244
"391",-1337500,3980500,1,234,24.8575191497803,7.30000019073486,3110.3369140625,6,1.19400548934937,288.434936523438,0.27177569270134,0.310399979352951
"392",-1934500,3979500,1,3676,5.15224599838257,5.25318431854248,3238.84497070312,18,5.90668630599976,330.289978027344,2.91654229164124,0
"393",-1933500,3979500,1,3534,5.78176259994507,5.30806064605713,3156.76025390625,21,6.37107181549072,92.5054779052734,6.6866660118103,0
"394",-1347500,3979500,1,226,24.9827632904053,7.30000019073486,3089.85424804688,14,1.19400560855865,352.216430664062,1.0046683549881,0.548799991607666
"395",-1597500,3978500,1,394,25.06689453125,8.5,5113.2197265625,14,4.86407899856567,94.3987045288086,0.933724284172058,0.648000001907349
"396",-1538500,3978500,1,224,25.8147220611572,7.69999980926514,4084.06176757812,16,4.87445020675659,243.004165649414,0.425994068384171,1.1599999666214
"397",-1373500,3978500,1,211,25.0846672058105,7.30000019073486,2814.3408203125,16,1.19400537014008,343.657104492188,0.99255108833313,0.184000000357628
"398",-1328500,3973500,1,194,24.9500007629395,7.30000019073486,3094.2880859375,18,1.36184012889862,299.357757568359,0.262950837612152,0.879999995231628
"399",-1594500,3972500,1,373,25.1512699127197,8.5,4643.5927734375,9,4.86407899856567,133.567901611328,0.405262172222137,0
"400",-1537500,3971500,1,253,25.5782718658447,7.59999990463257,4082.3984375,10,4.86407899856567,233.53076171875,0.204836547374725,0.607999980449677
"401",-1435500,3971500,1,195,25.5940437316895,7.3116569519043,2736.41162109375,5,1.19400537014008,297.718505859375,0.477322459220886,0.339199990034103
"402",-1480500,3969500,1,220,25.6413822174072,7.25274133682251,2817.57373046875,8,4.86407899856567,11.129189491272,0.890435397624969,0.839999973773956
"403",-1453500,3969500,1,199,25.589599609375,7.27040767669678,2891.4619140625,10,4.86407899856567,37.4053573608398,0.306542873382568,0.959999978542328
"404",-1996500,3966500,1,37,25.25,4.29536199569702,6553.5,27,83.8130035400391,45,0.0708998739719391,0.934400022029877
"405",-1995500,3966500,1,34,25.25,4.30289888381958,6553.5,28,83.8130035400391,265.914398193359,0.201045319437981,0.945600032806396
"406",-1998500,3965500,1,42,25.25,4.17462015151978,6553.5,23,83.8129959106445,75.963752746582,0.413406789302826,0.744000017642975
"407",-1996500,3965500,1,36,25.25,4.26899766921997,6553.5,26,83.8129959106445,33.6900672912598,0.0516457036137581,0.788800001144409
"408",-1992500,3965500,1,38,25.25,4.40000009536743,6519.763671875,27,83.8130035400391,63.4349479675293,0.12811703979969,0.886399984359741
"409",-1626500,3965500,1,898,22.7385749816895,7.61134243011475,5786.2490234375,26,7.90330696105957,130.045211791992,9.98295402526855,0
"410",-1559500,3965500,1,251,25.6139888763428,7.96441125869751,4759.28173828125,16,4.86407899856567,100.561012268066,0.429829627275467,0.814400017261505
"411",-1454500,3965500,1,182,25.6499996185303,7.19999980926514,2880.45849609375,11,4.86407899856567,197.102722167969,0.389647424221039,0.777599990367889
